layer1node1,layer1node2,layer2node1
-0.08075025,0.087460324,
-0.08226952,-0.014624856,
0.008642493,-0.0030984962,
0.041751,-0.001986266,
0.084018216,-0.021340106,
0.004236167,-0.004013247,
-0.08294122,0.012974561,
0.010228992,-0.05256033,
-0.036776707,-0.0034263558,
0.056864005,-0.021767367,
0.086847104,-0.014295424,
-0.025733974,-0.008703938,
-0.023894446,-0.01585564,
-0.05000793,0.04727024,
0.033950016,0.11035225,
0.0107234875,-0.05332521,
0.029263498,0.029273001,
0.06820647,-0.0026018461,
-0.05070761,-0.032896217,
-0.048032276,-0.08082868,
0.011035527,0.012085893,
0.04647674,-0.038399205,
-0.08774212,-0.0014805868,
-0.06712238,-0.025206175,
-0.027687414,-0.056242928,
-0.04284362,0.018515727,
-0.047171753,0.05357468,
0.032696318,0.015578732,
-0.009883081,-0.016727937,
0.023915155,-0.022015635,
0.01021071,0.024851453,
0.019384196,0.1246582,
-0.035588957,0.015903262,
0.0106402915,-0.009583287,
-0.06612267,0.09971138,
-0.051582925,-0.029750664,
0.09549716,-0.015270784,
-0.024416927,-0.048295986,
0.020481009,-0.008587508,
-0.01633231,-0.010588731,
-0.011757331,0.05961159,
-0.06625674,-0.00603121,
-0.048481375,-0.039503913,
0.01588925,-0.0023778384,
0.0075235385,-0.06455984,
-0.07421402,0.051207505,
0.0399383,-0.11305057,
0.0738108,-0.032632187,
-0.0014557629,-0.029998995,
0.00040205847,-0.04751071,
-0.042086065,0.0019389017,
-0.04574546,0.0632283,
0.017161736,0.008352892,
0.08238973,-0.031946357,
0.0018466325,0.05050584,
0.013828274,0.052833267,
-0.011289913,-0.016472002,
0.034391858,-0.015812213,
-0.05162851,0.07878665,
-0.012765883,0.031734876,
-0.036691196,0.008045913,
-0.010557597,-0.032783385,
-0.016311616,0.058830906,
0.073744364,0.057153102,
0.034431048,0.034686282,
-0.0072242487,-0.024773655,
0.030337691,0.037177503,
-0.0021559123,-0.01568141,
0.07715411,0.0006508215,
-0.012289165,-0.08982806,
-0.003914077,-0.009438714,
-0.05891433,-0.027025001,
0.0019048596,0.13685098,
0.021473616,-0.041888442,
0.008863987,0.05120151,
-0.00048173268,-0.056093484,
-0.093076065,-0.05204316,
-0.0065634223,0.046146393,
0.06334881,-0.006735289,
0.0057592853,-0.022561561,
0.026764542,-0.042482354,
-0.0024138023,0.12955672,
0.050365146,-0.06850367,
-0.039451167,-0.04626559,
-0.029003726,-0.107972115,
0.04708482,0.06103142,
-0.044933688,-0.06141834,
-0.025217114,-0.050158817,
-0.02522226,0.048522916,
0.017116195,-0.06222399,
-0.016187094,0.008260561,
0.014470609,-0.011473745,
0.011486423,-0.048570953,
-0.063896745,0.01860959,
-0.014496598,0.03379805,
0.052655697,-0.026988523,
0.06706312,-0.0093323365,
0.013394106,-0.047061622,
-0.013038122,0.033689763,
-0.008574169,-0.030481353,
0.033814646,-0.04737665,
0.018254327,-0.037149664,
0.005601525,0.09806833,
0.043137714,0.008525473,
0.027971676,-0.08275685,
0.022952646,-0.012832403,
0.011421265,0.016366806,
-0.027514515,-0.041421287,
0.07698365,0.033423748,
0.016240528,0.043529466,
-0.03970777,0.035257068,
0.015847927,0.029135883,
-0.040803112,0.03367009,
-0.07104052,0.05873312,
-0.05673405,0.044532973,
0.04741654,0.03813872,
0.047947448,-0.06675159,
-0.060975958,0.08976093,
-0.0942834,0.058008168,
0.051134113,0.017513426,
0.04559918,-0.0184764,
0.06816672,-0.022164663,
-0.04258312,-0.033970855,
-0.06213073,-0.05744763,
-0.07344291,0.0150181865,
0.0028037133,-0.0110890195,
0.009894453,0.007054547,
-0.015917536,0.08141825,
-0.05858315,-0.033130217,
0.009820898,-0.045443904,
0.08308876,-0.013217541,
0.0825512,-0.006541231,
-0.07347188,-0.010043379,
0.039528318,-0.033359133,
0.014730992,0.013699234,
0.13519561,-0.03657567,
0.08561355,0.016245954,
-0.06073636,-0.016772732,
0.005318026,0.034738056,
-0.04515416,-0.035498247,
-0.077948116,-0.041044097,
-0.08130227,0.0670636,
0.021421326,-0.016306674,
-0.049335424,0.010475032,
-0.0093813855,-0.1129545,
-0.06838094,-0.041903738,
-0.039028987,-0.024227286,
-0.001389394,0.014580585,
-0.0015241789,-0.059604123,
-0.029844562,0.009895277,
-0.06870932,0.019271145,
-0.02767738,0.07955005,
-0.028183931,0.044415288,
0.051294062,-0.0638338,
-0.010114799,0.060543798,
-0.03296338,0.1272177,
0.016823253,-0.002796223,
-0.07462764,0.012984317,
0.03805632,0.042483255,
0.1576698,-0.03683237,
-0.0477222,-0.032742307,
-0.015024511,0.043603968,
0.049445022,-0.052557897,
0.07351475,0.0550858,
0.04231214,-0.079707585,
0.08439152,-0.0062722936,
-0.02699915,0.007551854,
0.03742937,0.05120164,
-0.02466693,0.049554754,
0.03305376,0.031323034,
-0.020449374,-0.08519696,
-0.019089557,0.040400755,
-0.016729778,0.054264553,
0.07617554,0.018578509,
0.013087831,0.03870196,
-0.048041057,-0.039001297,
-0.029222189,0.091353096,
-0.040098894,0.019379186,
-0.061436415,0.026068943,
-0.051987126,-0.016224932,
0.07125821,0.0020239453,
0.006715682,-0.021473426,
0.004606668,0.041666802,
-0.0456425,0.028757898,
-0.0017604989,-0.054683484,
0.07734813,0.12355215,
-0.0831722,0.122011416,
-0.047080286,-0.023707109,
-0.030875862,0.0066770446,
0.019496845,-0.027777083,
-0.013290357,0.038365815,
0.041680638,-0.052996013,
0.059937935,0.09327133,
0.06088919,0.036672868,
0.06963355,0.068648204,
0.012279562,0.024796672,
0.0031307274,0.07237561,
-0.009338371,-0.0041205487,
-0.034675345,-0.025036333,
0.010054002,0.10199426,
0.04942506,-0.058305625,
-0.036724586,-0.099693395,
-0.050277248,-0.00019900975,
-0.004122346,0.05235018,
0.05195051,-0.016011763,
-0.033984873,-0.050778076,
-0.06478943,-0.00904512,
0.12472362,0.057661384,
-0.02050464,0.05629284,
0.015525275,0.026801713,
0.026802149,0.04211289,
0.07551162,0.044913955,
0.027461298,0.061170284,
-0.07587793,0.042656735,
-0.0151516115,0.029162863,
0.08810826,-0.011730561,
0.016839327,0.04072472,
0.094611146,0.03635544,
0.04844711,-0.053171143,
-0.0009165981,-0.083596736,
-0.023890652,-0.023353565,
0.0037326936,-0.027280798,
-0.029508498,0.03638872,
-0.053426493,-0.0665306,
-0.0057056127,0.039791893,
0.0021561512,0.077919394,
0.018743178,-0.033541244,
-0.045892663,0.10906314,
0.00689072,0.032358177,
-0.061794013,0.019380994,
-0.0070669726,0.062395737,
-0.049380995,0.03878735,
0.022368155,0.011016954,
-0.0043337923,-0.092794724,
-0.01829916,-0.00090480194,
0.039277207,-0.022088528,
0.01949502,0.00999002,
-0.016023196,0.006798209,
-0.031795662,-0.02119012,
0.0070584537,0.044444233,
0.0029906689,0.10457466,
-0.04094618,-0.017192628,
0.0064938148,-0.020176422,
-0.020789554,-0.007605019,
-0.0204256,-0.01131033,
0.0671006,-0.030239003,
-0.057531755,-0.012630273,
0.03252839,-0.03226336,
0.0314638,-0.023358604,
-0.028792506,0.09068988,
-0.008858254,0.089041345,
0.08481938,-0.046646647,
0.055142336,0.054867387,
-0.010512778,0.004197541,
-0.04515228,0.04313798,
-0.122988835,0.062420357,
-0.04188563,0.06636847,
0.07047087,0.034223747,
0.054254808,-0.109789275,
-0.03200875,0.009822226,
-0.10547235,-0.08432764,
-0.03634093,0.04241156,
0.111457445,-0.020101968,
0.06061391,-0.047523625,
-0.025979377,0.02799509,
-0.011413686,-0.0061813574,
0.0034785895,0.038748067,
0.014363879,-0.006760155,
0.005579932,-0.020290859,
-0.041632302,-0.057688005,
0.06022865,0.0022614733,
0.028549707,-0.075590834,
0.032043703,0.04203181,
-0.0054349937,-0.05959775,
0.015203536,0.016845413,
0.0425623,-0.09928112,
0.098326966,-0.05257224,
-0.04309621,0.042488385,
-0.08955092,-0.04041964,
-0.036594696,0.02016925,
-0.06595613,0.06750794,
-0.066123836,0.060322553,
-0.08088193,0.03940904,
-0.077754706,0.03101218,
0.021068286,0.07271992,
-0.0055245105,0.10644829,
-0.022946395,0.044343676,
0.056452896,-0.006567634,
-0.037404366,-0.0043256525,
0.0041003376,0.014894444,
-0.006127012,0.01781534,
-0.03301793,-0.05290917,
-0.088720456,-0.009667348,
0.040776122,0.026144657,
-0.008219286,0.033209298,
-0.050169628,0.027265852,
0.025676569,-0.05619064,
-0.01094372,-0.032261822,
-0.0129001895,-0.021487093,
-0.0083171595,0.022987045,
0.017042574,0.068078674,
-0.0071860985,-0.05632516,
0.115876704,0.07580731,
0.03055904,-0.05333962,
0.036272485,0.02880775,
-0.023383284,0.11585597,
0.052973118,-0.049616985,
0.067055404,0.064285845,
0.027522,-0.0061187944,
0.11562521,0.042964417,
-0.021547467,0.053524405,
0.042978104,0.00761711,
0.05793823,-0.04207395,
0.04794352,-0.011435242,
0.019166855,-0.044140734,
-0.054650124,-0.037861947,
0.03413398,-0.027800307,
-0.035016563,0.0063469475,
0.065461375,0.03287382,
-0.0286721,0.028383939,
0.012506056,-0.04020278,
-0.03792983,-0.07460019,
-0.0046299114,-0.004048561,
0.07728327,-0.0049337787,
0.046939407,0.0005878149,
0.030571636,0.011298044,
0.027355827,0.050506126,
-0.052030306,-0.046584338,
0.020289397,0.0013285086,
0.088705875,-0.039804187,
0.09368716,-0.07468164,
0.049603023,0.00534314,
-0.0012913757,0.06877342,
-0.03135445,0.10383348,
0.14165948,-0.043257043,
0.03357478,0.04647232,
0.050913703,-0.018298728,
-0.096703835,0.0018672328,
-0.05212548,0.002732449,
-0.03174416,-0.0102196615,
0.011750295,0.012005172,
0.061459333,0.06025614,
0.017250462,-0.07281503,
0.054669812,0.034403,
-0.03024071,0.08773657,
0.009344335,-0.012355697,
0.005714937,0.04492823,
-0.00034531756,0.022840306,
0.06535551,0.007893926,
0.08550862,-0.018161407,
-0.05868648,0.045014493,
0.019930435,0.015753172,
-0.037837915,-0.01142204,
-0.024066968,-0.007344207,
0.017079644,0.016925793,
0.03649935,-0.08245488,
0.017448703,-0.10530462,
-0.031781238,-0.059023265,
0.02109313,-0.08682681,
-0.033850778,0.0054574423,
0.051876526,0.008968242,
-0.01766567,-0.0053328183,
0.09102048,0.07691436,
-0.087707825,-0.008679283,
0.01641247,-0.09061989,
0.03573804,-0.03765598,
0.08550509,0.027576705,
0.050715327,-0.012638638,
-0.003213471,0.02030594,
-0.008592712,-0.0467366,
0.04912155,-0.0009530129,
-0.050738376,-0.027185721,
-0.028647631,0.05640559,
0.015718339,-0.06147272,
0.04260461,-0.047195606,
-0.10316683,-0.08396545,
-0.013239197,0.038578555,
-0.052993633,0.038654145,
-0.039075416,-0.0634292,
0.047601517,0.03954168,
0.017650438,0.000341994,
0.131064,0.017561613,
0.037343558,0.06311084,
-0.0065009077,-0.03440623,
0.06941226,-0.0051574144,
-0.060689706,-0.12363868,
-0.031578265,-0.018597808,
-0.022704504,0.08643206,
0.046342004,0.008747653,
0.11760405,0.013016127,
0.045624506,-0.024791298,
-0.047451798,-0.009473175,
-0.032065697,-0.02218863,
-0.07801396,-0.020066733,
0.09682796,0.05050044,
0.047246378,0.042672455,
0.021979999,0.031631015,
-0.034993317,0.010688206,
-0.038294725,0.04234169,
0.052584846,0.0150239505,
-0.04552349,0.013080049,
-0.06656359,-0.023482189,
0.14654434,0.017409252,
0.016128363,-0.0063613406,
-0.023586389,0.02746907,
0.015433088,0.025843555,
-0.0428284,-0.04000264,
-0.087166294,0.05761037,
0.083772115,0.03955765,
0.02236378,-0.07134578,
0.0395529,0.0021407185,
0.019996801,-0.023954429,
0.036074765,-0.057818666,
0.034533504,0.010408467,
-0.0024883202,-0.013138197,
0.0036581904,0.026839685,
0.071110584,0.016329251,
0.09961741,0.057120763,
-0.008208747,-0.026293617,
0.049284156,-0.053424034,
0.0010316789,0.0050614327,
-0.010180236,-0.021676697,
0.012640577,0.014696648,
0.025215391,0.010363966,
0.034046635,0.05704843,
0.030059887,-0.04349977,
-0.040580556,-0.025259575,
0.040511463,-0.043304116,
0.026678422,-0.07386047,
0.022559766,0.052878056,
-0.09639051,0.0031802573,
-0.061101627,-0.078482375,
0.03796773,0.042210896,
0.042081703,-0.027481906,
0.004580437,-0.047948416,
0.035352457,-0.008601426,
0.032300398,-0.028714105,
0.0020313547,-0.017474655,
0.011128512,-0.046374977,
0.057022136,0.017768938,
-0.050817247,0.038610067,
-0.054085553,-0.0880727,
0.020484725,0.0036928453,
0.013011035,-0.03569791,
0.033666197,0.01744663,
-0.032262117,-0.06686565,
-0.044904888,0.04677454,
0.02638609,-0.003469256,
-0.034036025,-0.10466024,
-0.048174392,0.012908637,
-0.11800479,0.009186796,
0.05319349,-0.03745928,
0.05328565,0.06007964,
-0.028071458,-0.05392442,
0.042652413,0.027392011,
-0.048024427,-0.038568806,
0.006637356,-0.038544863,
-0.04020821,-0.033767402,
-0.01112924,0.02115968,
0.017059043,0.06443685,
-0.10671318,-0.09570192,
-0.053662613,-0.017958092,
0.024945965,0.0156738,
0.03286626,0.0056256154,
-0.038906354,0.039149567,
-0.0002099901,0.003705974,
0.07202293,-0.0032259952,
-0.016985442,-0.017380556,
0.0073828427,0.021721203,
0.098744966,0.04805086,
-0.040098008,-0.06748076,
0.037015807,-0.049112912,
0.017326003,0.040987823,
-0.036133274,-0.043739144,
0.06611952,0.031040201,
0.017363396,-0.012824561,
0.06471103,-0.038709115,
0.029560916,0.05736986,
0.05479303,0.023196,
0.012028626,0.019465609,
-0.010840738,0.07787487,
-0.029227281,0.060595114,
0.0022734306,-0.027038312,
-0.018733973,-0.057935447,
0.013468513,0.010311022,
-0.080399774,0.060565505,
0.023802426,-0.082222946,
0.11560668,0.011631416,
-0.028329419,-0.021104593,
0.0027735382,-0.0068175867,
0.03581984,-0.013743009,
-0.030744616,0.024402834,
0.0145083545,0.0062009073,
-0.049570758,0.038186144,
-0.042909853,-0.010108051,
0.059870344,-0.030856723,
0.050361406,-0.009684793,
0.015134059,-0.05536606,
0.14720859,0.049813244,
0.012082391,-0.056955647,
0.0069099553,-0.05454479,
-0.14379913,0.040956978,
0.08128518,-0.016035566,
-0.0022278347,-0.04839688,
0.016472565,-0.068688236,
-0.010804533,-0.030569596,
-0.07129799,-0.0018813226,
-0.04187586,0.031158093,
0.0054373248,0.017829696,
0.013056726,0.022036714,
0.0092827,0.0027771338,
-0.0127741555,0.02613485,
0.022500133,0.01725125,
0.023216099,-0.051261358,
0.0743744,-0.013446896,
-0.03482418,0.014458361,
-0.023418674,-0.01004684,
-0.0008659381,0.008718686,
-0.05930756,-0.01807943,
-0.046511523,0.016623875,
0.025506167,0.0523502,
-0.08234111,0.0111300405,
0.037581418,0.053042598,
0.04078283,0.058547758,
-0.09492054,0.009050877,
-0.013967404,0.0227373,
-0.06408306,-0.11808331,
0.042484913,0.04980749,
0.03907196,-0.027096052,
-0.056226864,-0.02332412,
-0.0053084306,0.0173756,
0.05854756,-0.012899982,
0.0650008,0.091268905,
0.008190375,0.006077794,
0.0129125165,0.113905534,
0.010454535,0.0029206637,
-0.0008213161,0.026107775,
-0.057065774,-0.009529974,
0.04147314,-0.011606097,
-0.022952057,0.021315984,
-0.006635783,-0.04544387,
-0.015245873,-0.009090478,
-0.027959393,0.016691817,
0.02289289,0.041375995,
0.05289432,-0.09784123,
0.016053958,-0.09713359,
0.069617994,-0.069296256,
0.03652963,0.039613523,
0.07869606,-0.04849804,
0.026035488,-0.02747513,
0.045144524,0.017512538,
-0.039980274,-0.11469782,
0.007930102,0.07842777,
0.080867864,0.02151572,
-0.064313166,-0.005146725,
0.06879513,-0.10215937,
-0.04958634,-0.007517736,
-0.021558233,-0.02474092,
-0.0043895743,-0.10970052,
-0.02295882,-0.080597624,
0.018753935,-0.023975324,
-0.087306075,-0.053060163,
-0.030376993,-0.07157593,
-0.09374132,-0.035293862,
0.00840621,-0.047437638,
-0.104632065,0.08021421,
-0.026772296,0.061985146,
-0.051112097,0.12156663,
0.021809692,0.06273469,
-0.05266953,0.079626694,
0.015676454,0.021356989,
-0.08585378,0.035274766,
0.05173992,0.011258899,
0.037754484,0.07876731,
0.047034655,0.056633186,
-0.00024790686,-0.019875959,
0.0032079243,0.0047764084,
0.010077417,-0.061836418,
-0.041020636,-0.053352844,
0.09602495,0.062047962,
0.053143747,0.067347445,
0.010934047,-0.075904205,
-0.006199807,-0.041452978,
0.06387646,0.04005336,
0.0053022173,-0.0059457556,
0.010973253,0.042908836,
0.016699467,0.0050516455,
0.02231784,0.13544689,
-0.054000143,0.027740182,
-0.008192972,-0.021640949,
-0.0031837567,0.001814103,
-0.06679275,-0.060756303,
-0.08578324,-0.032666527,
0.10972551,-0.10147827,
-0.04372082,0.055080283,
0.01007979,0.06467819,
0.113118686,0.0053876545,
0.04841817,-0.014735287,
-0.027642293,-0.052663796,
-0.043943383,0.061339036,
0.06424821,-0.012268785,
0.06113516,0.034792315,
-0.002373378,-0.010339186,
0.02605548,-0.02747195,
-0.021225948,-0.013932191,
-0.07570951,0.004200285,
0.10342742,-0.03144268,
0.03377505,-0.035382085,
0.061759003,0.04756199,
-0.011279686,0.012886097,
0.00422213,0.055866297,
0.06975702,0.02175599,
-0.024425548,-0.02783552,
-0.11513533,-0.055433244,
-0.06468818,-0.045669146,
-0.013299908,-0.039805476,
-0.038731433,0.08716649,
0.0033002743,-0.106874995,
-0.068757296,0.004605227,
-0.08388191,0.006041456,
0.06960957,0.007932056,
-0.06846308,0.03186847,
0.058479484,0.058038983,
0.013738876,0.005237218,
-0.052347127,-0.0901343,
-0.036906406,0.0020382432,
0.037275665,0.020344842,
0.0692816,0.08337189,
-0.0335882,0.062314514,
-0.014671859,-0.014514154,
0.047892436,0.05780326,
-0.0135974875,-0.015236096,
0.010037228,0.026388936,
-0.022075081,0.024064321,
0.029326089,0.011319052,
0.08974111,-0.071084544,
-0.03422936,0.05730872,
0.000768626,-0.012815838,
-0.05382005,-0.031105047,
0.0400659,-0.014345577,
-0.027066855,-0.06868633,
-0.030357877,-0.064517595,
-0.12181206,0.0042338828,
0.03502615,-0.099463165,
0.0026547273,0.04385587,
-0.030107804,0.06089102,
0.029856658,0.02819034,
-0.0094817495,-0.13360812,
-0.066012956,0.03985867,
0.005764353,0.022530794,
-0.07879745,0.026085477,
-0.012202925,0.035581976,
0.03783272,-0.028507374,
-0.0016213462,0.011487938,
0.030851947,0.010044308,
0.023036981,0.07092659,
0.08647949,-0.0029444096,
-0.07230696,0.014938559,
0.06620039,-0.05463463,
-0.037533756,-0.048092946,
-0.0014963266,0.019660305,
0.100384526,0.042903062,
-0.026154455,0.009186163,
0.024923543,0.012180164,
-0.012649236,0.010385972,
0.037015967,-0.04262594,
0.017195977,-0.013173737,
0.15227416,-0.03940606,
-0.012784593,-0.05664056,
0.05268818,-0.063389026,
-0.054919925,0.056225203,
-0.010191567,0.02731122,
-0.029298615,-0.045669805,
-0.084432706,-0.107150465,
-0.04323773,-0.09594956,
-0.043409396,-0.041000143,
-0.049985476,0.023427783,
-0.06870623,-0.010695273,
-0.06933568,-0.046713628,
-0.025482807,0.011707782,
-0.018839378,-0.039776642,
0.025243923,0.0044774325,
0.028761426,0.015590275,
0.0057189493,0.068584085,
0.022244468,-0.023175927,
-0.019588899,-0.0064075864,
-0.081535496,-0.02374486,
0.002380267,0.026463427,
0.004134602,0.08142629,
-0.078777604,-0.0201389,
-0.046865627,-0.1140047,
0.06831563,-0.0053460347,
0.052961368,-0.05591924,
-0.0022226176,-0.0483826,
-0.048501752,0.099086806,
0.04489072,0.006828659,
-0.0071986327,0.029109472,
0.046571787,0.023681732,
0.045844395,8.100295e-05,
-0.004914801,0.053644344,
0.012172943,-0.014239188,
0.016756618,-0.020579202,
-0.0006475799,-0.00057557493,
-0.08994916,-0.04502215,
0.056082413,-0.062419582,
-0.034644045,0.0063978056,
-0.011717287,-0.18009512,
-0.012993851,-0.03435923,
0.027875885,0.0346345,
0.03216121,0.028602969,
0.07616642,0.025431924,
0.057631444,0.005249896,
0.08073084,0.034516327,
-0.052677583,0.1141813,
-0.010207527,0.023513908,
-0.02823198,-0.047367692,
-0.013382735,-0.10695871,
-0.013874703,-0.024397368,
0.09185909,-0.0832066,
0.14273107,-0.025652679,
-0.026984267,-0.0070261727,
0.045468338,0.077842556,
-0.004369406,-0.08561075,
0.063603126,0.023838766,
0.0065038623,-0.053940885,
0.035264637,0.013355371,
-0.03280508,-0.054178268,
-0.00937545,0.09698832,
-0.11961616,-0.08675516,
-0.084278844,-0.022034897,
-0.008893385,-0.10657677,
0.0036479847,-0.030233214,
0.03172823,0.05901352,
-0.063733496,-0.04731318,
-0.09743024,0.04002778,
-0.015851796,-0.017974291,
0.0351231,0.042407244,
-0.04301632,0.010077924,
-0.0062693404,0.03056549,
-0.064403795,0.049062397,
0.02476527,-0.019703323,
0.008083477,0.035575822,
0.019135302,0.07075354,
-0.008434663,-0.08190522,
-0.036597606,0.01666605,
-0.047055736,-0.019571904,
0.041381955,-0.042391837,
-0.028850652,-0.038769078,
0.008698639,-0.022342402,
-0.047356654,-0.048710294,
0.05611281,0.0013479466,
0.03861271,-0.03133693,
-0.06918681,0.07692567,
0.008169658,-0.063752405,
-0.03211438,0.056697033,
0.039249223,-0.036264487,
0.051999267,-0.06419598,
-0.10478428,0.07406966,
0.119227104,-0.01017595,
-0.0492672,0.0023184076,
0.027364867,-0.04312966,
0.0030643053,0.038701754,
0.023036018,0.01626137,
-0.04971578,-0.010862499,
-0.015055272,0.04167632,
-0.023472624,-0.0007393512,
-0.038604103,-0.022295304,
0.035573535,-0.042481195,
-0.105458744,-0.013698642,
-0.09385429,0.06782472,
0.011537563,0.066027805,
0.007960768,0.0029557988,
0.08736869,-0.056914583,
0.009158782,0.037788995,
-0.0092109945,-0.026241345,
0.04106954,0.008268933,
0.014043819,-0.043056324,
-0.027039008,-0.010346817,
-0.006889533,0.025067382,
0.0601403,-0.04466538,
0.066425905,0.010434875,
0.122310005,0.0134634115,
-0.045410905,0.055589695,
-0.008292434,-0.093958005,
-0.036777914,-0.04282157,
-0.010081007,0.08666788,
-0.0024273694,-0.019059956,
-0.117408596,-0.035847753,
0.03983589,0.03582767,
0.043613534,-0.05964915,
-0.002150816,-0.055552263,
0.086121485,-0.0653325,
0.017081026,0.0059490195,
-0.03818503,-0.055489708,
-0.0014987687,0.013130159,
0.014129591,0.027833156,
0.04555783,0.005585762,
0.05540482,0.100477755,
-0.010606402,-0.023108175,
-0.0034171669,-0.012501938,
-0.0009880612,0.0068765455,
0.050560683,-0.055623326,
-0.057697833,0.023675604,
0.040177077,0.002057651,
0.00050537474,-0.015120404,
-0.074557304,0.008945498,
-0.06191143,-0.006593926,
-0.01837412,0.0065254653,
-0.013201903,0.014792606,
0.010905567,-0.0064685848,
-0.00316017,-0.018119777,
0.00044461762,0.031564917,
-0.03289487,0.045334503,
0.015958391,0.064740136,
0.0027394933,0.082255185,
0.011600242,0.053018417,
-0.03555074,0.061574955,
0.01423382,-0.04454695,
0.060423065,0.053071797,
0.021689264,0.06287571,
0.028877467,-0.024913361,
0.015761564,-0.00466045,
-0.008829143,0.10958027,
-0.036936574,-0.028205236,
0.056364078,0.02098672,
0.028094685,0.057912417,
0.081993066,0.04364211,
0.062721,0.014760783,
0.045895845,-0.01813362,
-0.027698848,-0.03496359,
-0.1155983,0.028417958,
0.15426451,-0.08005597,
0.019717328,0.082876846,
0.04362141,-0.08579071,
0.055505443,0.042638388,
0.053096883,-0.031944532,
-0.014159389,-0.0011583222,
0.03653117,0.055455804,
0.024398927,-0.021472357,
0.013069646,-0.012527551,
-0.05457136,0.0025544849,
-0.010986439,-0.052658368,
-0.121921346,-0.06752626,
0.044578686,-0.023242174,
-0.027013447,0.029435325,
0.06615516,-0.0010070403,
-0.022785388,0.023529831,
-0.04751592,0.058854464,
0.15207466,0.021398759,
0.09788845,-0.040313073,
-0.07808479,0.011783146,
0.019517835,-0.012303469,
-0.039812002,0.015299649,
0.061744228,0.036943626,
0.053260718,-0.00866106,
-0.025499824,-0.024007434,
0.045331325,-0.071334995,
-0.035780612,0.044148814,
0.023541212,0.00036680533,
-0.0398024,-0.058602173,
-0.044543914,-0.0008139693,
0.03496212,-0.076114215,
-0.062473115,0.025211053,
0.0062597175,0.068204455,
0.0035517532,0.024256822,
0.04773638,0.079390384,
-0.022665022,-0.03049596,
0.025289943,-0.015201314,
0.04607742,0.024766324,
0.044256456,0.08807364,
-0.005876829,0.08336101,
0.034607153,-0.016640672,
0.08220286,0.033470422,
-0.055273294,0.020454273,
-0.053187784,-0.016118996,
0.004805018,-0.014412707,
0.012843749,-0.01912263,
-0.027306145,-0.046360135,
0.019952545,-0.06011109,
-0.17410812,0.10915184,
0.004255177,-0.02892815,
0.05329427,0.033148937,
0.04731483,-0.038048126,
0.0082748765,0.04190722,
-0.002821644,0.044063322,
-0.055086285,0.034516167,
-0.026461879,-0.051955033,
-0.049374413,-0.03113153,
-0.008728147,-0.058747124,
0.022792742,0.025227595,
0.05547621,-0.008538892,
0.0015588532,0.003274638,
0.058831718,-0.049919497,
0.04070382,0.018653175,
-0.01968288,0.0065061497,
-0.006661115,-0.006512787,
-0.008898627,0.002176436,
-0.025771935,-0.03101709,
0.017892601,0.019306988,
-0.017666655,0.03327189,
0.030784348,0.048359778,
0.02466492,-0.0041315653,
-0.05494943,0.065623984,
-0.03251455,-0.029584415,
-0.067015216,-0.062769935,
0.10967675,-0.0013627874,
0.019320132,-0.0023977915,
0.017570816,0.08933168,
0.0049792966,0.023196777,
-0.04508753,-0.014541672,
-0.051594295,0.014050248,
-0.08059135,0.11581636,
-0.078971684,-0.076592125,
-0.051541638,0.010460532,
0.01531048,0.0015371555,
-0.03494177,-0.02886174,
-0.06899329,0.074953236,
-0.08204055,0.051026475,
-0.08106529,-0.008578522,
-0.060478073,-0.0056325416,
0.03835037,-0.0075370437,
0.038300674,-0.069370165,
0.0314244,-0.0059236814,
0.05556825,0.0082154,
0.039790753,0.05980815,
-0.014423533,0.008969432,
0.017740306,0.02872452,
-0.0526206,0.089833856,
0.05322196,-0.048494052,
0.028376754,0.017784432,
-0.059237905,-0.06028064,
0.026023002,0.015218574,
-0.013004306,0.028060064,
-0.035176493,-0.049079556,
0.020384988,-0.048199553,
0.029613266,0.05358848,
-0.015046184,0.0063796123,
-0.064583085,0.05201974,
0.019459747,-0.043279607,
0.020007886,0.04589098,
-0.015056049,-0.040119916,
-0.0022649043,-0.049439907,
-0.012666888,-0.037924107,
-0.024718082,0.06011389,
0.002307389,0.07955041,
0.019231075,-0.024937043,
-0.017307898,-0.0416201,
-0.009497694,-0.05987937,
-0.009602575,-0.020310294,
-0.029520437,0.0020695045,
-0.028568963,-0.08039799,
-0.013859713,-0.07404767,
0.019783396,0.0033694035,
0.041511755,0.090716876,
-0.07654353,-0.034103885,
0.023787452,0.013204376,
0.022553135,-0.069073066,
0.029715722,0.02272587,
0.011150506,-0.033710234,
0.075826526,0.015013432,
0.035497386,-0.041546885,
0.01305556,-0.03470864,
0.028507486,0.010086915,
0.015510579,0.049564417,
-0.06762654,0.030531483,
-0.024662957,-0.0099605685,
-0.014437721,-0.08689164,
0.012102841,-0.029674103,
-0.08914804,-0.050931275,
0.06960405,0.039266244,
-0.044554528,0.03822955,
0.037954297,-0.031381924,
0.068624854,0.051638905,
0.021104522,-0.043869868,
0.021832127,-0.018545397,
0.014087945,-0.00032805974,
0.02499647,-0.059564915,
0.039226633,-0.008290251,
-0.09558062,-0.08179705,
-0.005598548,0.00030905884,
-0.04408436,0.086825274,
0.010495963,0.02762096,
-0.06413801,0.06189781,
-0.032737624,0.0013478493,
-0.04650164,-0.04017573,
-0.065475754,0.035556424,
-0.010441022,0.064296365,
-0.014766704,-0.0028255596,
