layer1node1,layer1node2,layer1node3,layer1node4,layer1node5,layer2node1
-0.022346044,0.049770445,0.025059562,-0.02389497,0.06372869,
-0.032951295,-0.09279099,0.020869663,0.033695694,0.0,
-0.029432498,0.010597329,0.09620068,-0.058089945,0.014710288,
-0.07059295,0.0,0.01836124,0.06949866,-0.046295732,
0.0555783,-0.029663285,-0.018459212,-0.026133077,0.05097537,
-0.025351683,0.0,-0.04214534,-0.050135694,0.08201219,
0.072218835,0.033206914,-0.010937106,0.0,0.016733978,
-0.04127166,0.051520765,0.060375858,-0.029183038,-0.021139894,
-0.014101243,-0.037483595,-0.012413651,-0.06664262,0.0,
0.044957075,0.0,0.047567677,-0.07881711,-0.023100369,
0.0,-0.023134442,-0.031406887,-0.024325775,0.0,
0.0,0.023139056,0.031310778,-0.03969498,0.014807945,
-0.031019935,0.010135917,0.04101437,0.0,0.055068467,
-0.041762516,0.043596502,0.022047369,0.0,0.031665925,
-0.05069234,0.0,-0.08560548,0.0,-0.049555767,
-0.04510402,-0.024207605,-0.014857751,-0.021963978,0.0,
0.0,0.042372808,0.044294264,0.020446137,0.077231124,
0.027160542,-0.08538406,0.017444717,-0.026845377,0.05728793,
0.0,-0.040305294,-0.029081706,-0.05706633,0.0,
0.018812297,0.028550321,0.012989371,-0.018396009,-0.03609602,
0.03803426,-0.01881161,0.026981186,-0.020939553,0.050970823,
0.05534202,0.07148232,0.0,0.031116894,0.023275541,
-0.033424225,-0.09255343,0.033652835,0.02683327,-0.04975954,
0.062045947,-0.062967144,0.0,-0.031518996,-0.042026263,
-0.037826464,0.06542699,0.03319889,-0.015350323,-0.095007494,
-0.090005375,-0.023490718,0.03135747,0.0726278,-0.02599754,
0.07266348,0.0,0.04925947,-0.0503358,0.07680685,
-0.083308674,0.0,0.055003416,-0.038591605,-0.040374476,
0.0,-0.061157394,0.02599307,-0.06656749,-0.04498297,
-0.041539866,0.0,0.046925265,-0.053128503,0.020763641,
-0.05231847,0.014325283,0.09387907,0.029107692,-0.044810224,
0.032015834,0.010837797,-0.093348496,-0.048505,-0.07172052,
0.091677345,0.057075255,0.0,0.044565126,0.065439194,
0.024248628,0.010744917,-0.037790094,-0.050544553,0.0,
-0.012449076,0.032163978,-0.07157228,-0.0342347,-0.028660484,
-0.076227255,-0.06306832,0.042229448,-0.039798032,0.056163616,
-0.010404316,0.027098749,0.0,0.05416321,0.039659593,
-0.044001404,-0.081983365,-0.012142628,0.0,-0.06656843,
0.0,-0.010375992,-0.037643667,-0.021992614,-0.011186279,
-0.029971827,0.048384912,-0.028116051,0.036539156,-0.04662929,
-0.08636232,0.013291542,0.03616177,0.0,-0.041612674,
0.0105866995,0.010297943,-0.08422385,0.01415393,-0.025107618,
-0.032815326,0.0,-0.025027208,-0.08814967,0.0,
0.0,0.10008644,0.01018359,0.0,0.08403393,
0.0,0.04258032,-0.019630574,-0.039473467,0.01634861,
-0.021826848,-0.016481778,0.020269137,0.08397358,0.0,
0.04878505,0.0,0.018745719,0.03209246,-0.073316045,
-0.015647132,0.0,-0.077164404,0.03907746,-0.085009195,
0.04067345,-0.0757396,-0.0413992,0.058720738,0.02222922,
0.01326566,-0.032795757,-0.015044038,0.0,-0.06654311,
-0.037890565,0.0,-0.03837888,0.0,-0.014922786,
0.018176612,-0.09682578,-0.023601726,0.070733026,0.0664722,
0.02486257,-0.07759383,0.05402193,-0.013969336,0.0,
0.0,-0.055330973,-0.10565381,0.0,0.022867901,
0.024462683,-0.05414428,-0.06312078,0.04690888,-0.02087658,
-0.031358443,0.0,0.019677954,-0.037537307,0.06438325,
0.016279567,0.055983,-0.05259339,-0.08526859,0.02231564,
0.016884303,-0.08967354,0.0,0.047126155,0.031111898,
-0.03499643,-0.023055451,0.030226639,0.0,0.012034511,
-0.0127471015,-0.08228361,0.015656395,-0.04127821,-0.06782663,
0.0,-0.025750656,0.0,0.023425542,-0.044948876,
0.0,0.078165315,-0.014353942,0.0,0.0,
0.0,-0.056889452,-0.026170995,-0.011121375,0.10214698,
-0.06968467,0.03307608,0.0429874,0.058368027,-0.092987604,
0.06719125,0.0,0.047756672,0.0,-0.031222502,
0.07708169,0.0,0.033069637,-0.06906251,0.046027977,
0.0,0.0,0.08657311,-0.0131697375,0.047448657,
0.04318139,0.026095958,-0.035515834,0.0,0.046008643,
0.06931209,0.010117968,0.05315117,0.046833973,0.034873143,
-0.086980335,0.06355304,-0.022562567,0.025181914,0.030179577,
-0.057869337,0.034742564,0.014317008,-0.024463411,0.05490425,
-0.06348082,0.030108364,0.025470002,0.0,0.03862444,
-0.049673393,0.0,0.03103152,0.025805788,0.0,
-0.05168904,0.03755709,-0.029797545,0.0,-0.042916927,
-0.08821162,0.015567359,0.0,0.07468002,-0.10153381,
-0.010447506,0.04420014,-0.023350706,-0.020795047,-0.06334267,
0.046062596,0.05468047,-0.026505578,-0.053550843,0.017913885,
0.047511004,-0.012045103,0.04257209,-0.052459083,-0.03301165,
-0.083329804,-0.03754298,0.0,0.0,0.070583835,
0.057382118,0.0,-0.046205673,0.046598043,0.0,
-0.018198738,0.03049253,-0.081603914,0.0,-0.026755048,
-0.06552444,0.0,-0.10590811,-0.032676265,0.0,
-0.038113434,0.013188827,-0.0500007,0.03797827,-0.03616293,
0.047105853,-0.09851693,0.0,-0.05489556,0.052545577,
0.03391997,-0.11254112,0.012234494,-0.010914606,0.06480912,
0.06210056,-0.059704144,-0.011531389,0.04966211,0.0414404,
-0.039058633,-0.098852664,-0.027520867,-0.030512158,0.04561905,
0.08265976,0.029680712,-0.05739291,-0.024282275,-0.021865783,
0.0,0.011900183,0.0,-0.08834926,-0.021538686,
0.08735431,-0.011466408,0.040544186,-0.012452097,0.12390989,
-0.019351859,-0.01380393,0.0,0.034647584,0.018724838,
-0.037236854,-0.038903575,-0.011896421,-0.03494609,0.034957685,
0.031194087,-0.049419343,-0.088893615,-0.053380366,0.016267695,
0.037458554,-0.049770102,0.04033181,-0.028294291,0.0,
-0.02412452,0.0,0.0,0.0,-0.03858108,
0.059291888,-0.025221774,-0.036698796,0.0,-0.0745775,
0.0,-0.01921442,-0.029989494,0.02864495,0.011826652,
-0.04412071,-0.023687432,-0.011124069,-0.048602536,0.012661535,
-0.04850791,0.016278708,0.019177739,0.04254134,0.056517337,
0.0,0.084442504,-0.018393096,-0.028939655,0.017874362,
-0.073443964,0.06647448,-0.018608397,0.0,0.037155814,
-0.027267296,0.042412978,0.05977162,-0.014837213,-0.016157586,
0.0,-0.017942058,-0.01110292,0.015436877,-0.04531799,
-0.0327469,0.05083853,0.0102229975,0.019399304,0.0,
0.0,0.0,0.043943156,0.015351924,-0.035905145,
0.042104885,0.0,0.0,-0.030755281,-0.039478797,
0.0,0.016050285,-0.015459388,0.0,0.033433147,
-0.07988617,-0.07941966,0.090428,-0.039228022,0.02494435,
0.032628726,-0.05158223,0.022291807,-0.119717985,0.0,
-0.011107608,-0.032052554,0.0160333,0.043964744,0.030701501,
0.031888727,-0.06953499,0.03834022,0.09495022,0.04096637,
-0.09877212,0.037546027,-0.055295687,0.05344072,0.0,
-0.08326292,-0.05214618,0.013123924,0.0,0.0,
-0.091797896,-0.026138002,0.0,0.0,0.09732642,
-0.016203042,0.0,-0.045231756,-0.03139803,0.0,
0.035496593,-0.019975137,-0.050772276,0.074449964,0.029083712,
0.0471927,0.011995388,0.0,0.0,0.0,
0.031600256,0.037427906,0.073953964,-0.059083723,-0.10141286,
0.02242812,0.018703772,-0.021754181,0.03237037,0.06799287,
0.02657655,-0.012405218,0.023867315,0.0,0.0,
0.0,-0.03362063,-0.013064239,-0.062198076,0.0,
-0.024116766,-0.058281925,-0.037648596,-0.024117582,0.05533241,
0.032658022,-0.025841286,0.050939802,-0.016620211,-0.022999208,
0.017801728,0.012323489,-0.04297417,-0.03306501,-0.010130481,
0.0,-0.02698209,0.05100514,-0.041312788,0.0,
-0.025717186,-0.050156355,0.0,0.013418883,0.03917412,
-0.0583885,-0.017629921,-0.020540355,0.06174113,0.021607684,
0.02229778,-0.022659076,0.019743659,-0.057009757,0.034305044,
-0.028222758,0.02434558,0.04362113,0.09938628,0.0,
-0.022037003,-0.06363142,0.0,-0.08713691,-0.05930559,
-0.050780103,0.07939941,-0.058431882,-0.06575178,0.029153965,
-0.025500605,0.0,0.043506723,0.0,-0.03415618,
0.034818366,0.05506044,0.0,-0.02942428,-0.013750684,
0.02695626,-0.036765657,0.0,-0.027877785,-0.047397174,
-0.045013417,0.0,0.092195794,-0.026100498,-0.109059684,
-0.024193652,-0.05728243,-0.020715179,0.012844713,0.0,
0.056284163,-0.017122207,-0.09974578,-0.015403253,0.075756766,
0.015070899,-0.03153986,0.0,0.06996989,0.0,
-0.048045643,0.018543417,0.086494416,0.0,0.0,
-0.03544851,-0.020910349,0.065932624,0.031221876,0.060769696,
0.0286212,-0.055256624,-0.069517866,0.0117024975,0.0,
-0.02490299,0.016609084,0.06494783,0.07007832,0.0618751,
0.0,0.08699419,-0.04012535,0.04199138,0.017477376,
-0.051677734,0.05046429,0.0119263595,-0.05163547,0.013024938,
-0.021100704,-0.065488525,0.021931434,0.018129818,0.018326523,
0.0,-0.038419742,-0.07156701,-0.023577616,-0.07096996,
0.022300694,-0.09612632,0.026536027,0.023672612,0.0,
0.0,-0.077357516,-0.03788876,0.0295461,0.036242377,
-0.023781598,0.07143105,-0.06240463,0.039839175,0.016197374,
0.029785285,0.027021544,0.013051983,-0.041883558,0.0,
0.0,0.03394964,0.0,0.017437428,-0.011478259,
0.0,0.03721717,0.043712053,0.07080051,0.06730703,
0.045215514,-0.0128274895,0.0,0.027836239,0.011762066,
0.0529982,0.0,-0.054268107,0.0,0.04476313,
0.023082275,-0.03247322,0.0,-0.059722193,-0.02930948,
0.045964167,0.012276226,0.035809133,0.051715385,0.029635329,
-0.04435298,0.020064944,-0.024286399,0.03101105,0.042534884,
0.0,0.04412801,0.07912276,-0.014172165,0.028911898,
0.015878875,0.0,0.0,0.033085495,0.08001186,
0.0,-0.01785661,0.046520818,0.05298383,0.022712437,
0.043622877,-0.11716762,-0.026887393,-0.036480315,0.027302863,
-0.041783333,-0.03562709,0.0,-0.02516804,-0.015553878,
0.0,-0.1266142,-0.054750305,-0.027628401,0.0,
-0.05639915,0.022676691,0.05617838,0.023281045,0.05309746,
-0.0650371,0.0,0.0,0.034014393,-0.03978915,
0.0,0.020079264,-0.01302739,0.0,-0.080386914,
-0.06369986,-0.02521562,0.09072612,-0.02370749,0.0,
-0.017109327,-0.06640631,-0.041184973,-0.028650332,-0.051782522,
0.015254843,0.04954047,0.013339253,0.037367374,-0.024486424,
-0.04836878,-0.042929992,0.011344735,-0.024126597,-0.061691202,
0.08578359,-0.033612423,0.025916815,-0.0314231,0.0,
-0.065677725,0.056950737,-0.026657114,0.0,0.048045028,
0.039052323,0.022593483,0.07592073,-0.035293132,0.05460028,
-0.029976359,-0.06753749,0.016922513,0.0,0.06558606,
0.0,-0.0356582,0.033525806,-0.019018248,0.024192348,
0.033759706,0.06749205,0.0,0.028803667,0.0,
0.039987054,0.022689927,-0.09453386,-0.045724668,0.041816834,
-0.031512804,0.025407555,0.0,0.0,-0.024786817,
-0.029662127,0.044547983,0.0,0.02629231,0.022071071,
-0.010596739,0.012746914,0.016906552,0.015835373,0.09109078,
0.064281985,0.057711706,0.06314247,0.01167063,0.06131125,
-0.033543296,-0.03951345,0.0,-0.032797668,0.092490084,
-0.08183788,0.0,-0.014826727,-0.049065422,0.015080315,
0.015530654,-0.055082,-0.014794786,0.022351157,-0.021029748,
-0.025316067,-0.07978779,0.055620234,-0.011591328,0.057367656,
-0.064531796,0.021223472,-0.043917354,0.015989691,0.027398786,
0.075324886,-0.04528218,0.0,-0.050159104,0.09104178,
-0.011114242,0.011962785,0.049285166,0.025512848,-0.015978344,
-0.012227724,-0.07970374,0.0,-0.015491293,-0.032996967,
0.058698837,0.028436633,0.050935686,0.017186413,0.0,
0.04259115,0.026541073,0.028216308,-0.059928678,0.047598235,
0.0,0.0,0.044490088,-0.06666735,-0.032119356,
-0.059930455,-0.04794299,-0.025625017,-0.02025241,0.031699754,
-0.022180865,0.013442051,0.0,0.036531735,0.0644663,
-0.011150276,0.0,0.045539364,0.015598616,0.0,
0.022313925,-0.05454339,0.04857564,-0.028711377,-0.011270135,
0.0,-0.040926136,0.02808662,-0.010038977,0.011178465,
0.034884177,-0.070835285,-0.01387545,0.06385023,-0.050527327,
0.01614213,-0.030032318,0.02638082,-0.029934198,0.049059153,
0.06887012,0.013376884,-0.012381054,-0.055770423,0.015575584,
0.0,-0.039247658,0.012691439,-0.06804893,-0.011552597,
0.043697618,0.018617513,0.0,0.036846925,0.10679911,
0.09211474,-0.010854341,-0.049258735,-0.077874675,0.0,
0.022359937,0.020338502,0.0,0.0,-0.064250566,
-0.039226044,0.08558314,-0.02461036,0.037760083,0.011417764,
0.1462739,-0.043865193,-0.04134221,0.04747181,0.05457856,
0.0,0.027334323,-0.022472344,0.016876237,0.03863675,
0.038888127,0.026121149,0.026230639,0.054079615,0.012763262,
-0.02935466,0.08692118,0.024228906,0.06343308,0.0,
-0.033033535,0.013942759,-0.014165626,0.0,-0.019475866,
-0.04822943,-0.01480213,-0.06303641,-0.024380635,-0.04083759,
-0.022579364,-0.014440982,0.029724872,0.052307587,0.0155193405,
-0.028507758,-0.018080218,-0.025230562,-0.033780538,0.0,
0.050218523,-0.011093926,0.048488565,-0.041892063,-0.06279952,
0.053749885,0.0,0.021961682,0.0,-0.037794758,
0.040946137,0.01113467,0.02170059,0.037602805,-0.016019663,
0.06657511,0.07763764,-0.073114246,0.05062372,0.052040048,
0.04912852,0.0,0.054649834,0.0,-0.040986247,
-0.06325787,-0.07957473,-0.09633206,0.0,-0.072869316,
-0.06998435,-0.08805265,0.036857117,0.028213302,0.026268668,
-0.03137806,-0.022136306,0.077857375,0.0,0.0,
0.03244845,-0.05625571,0.0,-0.019263186,-0.033467546,
-0.102251835,0.012796475,-0.07564801,0.05096587,0.0,
-0.023006275,-0.026371893,0.057646293,0.055529296,-0.059841234,
-0.0144190295,-0.05734729,0.05868432,-0.058693513,0.051396806,
-0.036131985,-0.018582884,0.0,0.02887404,0.0,
-0.021164339,0.01349558,-0.028952854,-0.03783126,-0.0102901375,
0.04582813,0.0,0.0,-0.030645879,-0.013608805,
0.04360951,0.03283232,0.042671166,-0.05328621,0.01626864,
-0.081525646,0.0357251,-0.053228408,0.057361547,0.020675588,
0.03078593,-0.025820859,0.0,0.02132785,0.03680683,
-0.011071536,-0.028245257,0.046698596,0.03310083,0.042530518,
0.06399464,0.0,-0.011605736,0.0,0.06484435,
-0.0761463,0.046427645,0.03553886,-0.07080449,-0.015170467,
-0.029903492,-0.038618643,0.058772065,0.0,-0.019513203,
-0.11358083,0.03668318,0.04273385,-0.11571019,0.037129086,
0.0843184,0.045794193,-0.020227658,-0.07004997,0.011551218,
-0.03651527,-0.024948964,0.018378152,0.017508756,0.0,
-0.033212166,-0.07190845,0.020997727,-0.017061593,0.039094795,
-0.03083014,0.013479607,0.0,0.0,-0.052813973,
-0.05914675,0.0,0.053481825,-0.01874983,-0.03740186,
-0.07612632,-0.03219589,0.0,-0.023012754,0.030476132,
-0.014599996,-0.011158535,0.017353281,0.020394228,-0.03865788,
0.07618705,-0.034232065,0.043003272,-0.036888182,-0.05985119,
0.031475745,0.03216909,0.0642789,-0.021135628,0.022046283,
-0.01536512,-0.08870058,-0.07448514,0.033536818,0.044699363,
0.015019675,0.0,-0.09528704,0.044577792,0.022270529,
0.014065083,-0.055054612,0.028852249,-0.08949195,0.04506947,
0.050771356,-0.024268711,-0.059189737,-0.07848495,0.0,
-0.050402105,0.025649475,0.037457325,0.0,-0.029229153,
-0.052716464,0.0,-0.046912085,0.07057275,0.013471666,
0.0,-0.10585274,0.0,0.0150773525,-0.02413493,
0.0,-0.06202504,-0.023171563,-0.055709105,0.041510917,
0.08966749,0.012179638,0.0,0.053241074,0.013163552,
-0.028739791,-0.0177348,0.0,-0.026566427,0.0,
0.027505198,0.04166478,-0.0154440375,0.0,0.037980847,
0.0,-0.08952958,-0.03232071,0.025621798,0.0,
0.045969337,0.0377803,0.08387527,-0.019318067,0.04831328,
0.075418055,0.0,0.011838991,0.02423189,0.07464874,
0.09815757,-0.06784353,0.0,0.04761039,-0.012211065,
0.0900736,0.05523809,0.044786993,0.030028772,-0.027143162,
0.0,-0.016527094,-0.047396988,0.06069771,0.035049856,
-0.03184052,-0.023390139,0.0,-0.05327898,-0.056795735,
-0.052417886,0.012934677,-0.072352245,0.0,0.014777126,
0.051934462,-0.05720816,0.037506815,-0.056143414,0.056356434,
0.0,0.0,0.017483857,0.04740356,0.024505826,
-0.0116659105,0.0,0.013501451,-0.046273164,0.0,
0.06974492,-0.010446021,0.014097101,-0.060917225,0.026611919,
0.07527712,0.028839948,0.0,0.024634467,-0.05824494,
-0.014668059,-0.022832546,0.0,0.017207146,0.022433974,
0.013904033,0.0,0.027458813,-0.045932867,-0.03497592,
0.0,0.0,-0.011153161,-0.05486901,0.033895805,
0.057197828,-0.05661406,0.05605906,0.030692928,0.03227042,
0.0,-0.05128255,-0.012400687,-0.079325214,-0.039793164,
0.058918677,0.031730723,0.03500313,0.043874055,0.0,
0.013927766,0.0,-0.019896753,0.011112694,0.0,
0.0,0.0,-0.05582541,0.07633812,0.0198116,
-0.02857437,0.010800047,-0.010219945,0.042053368,0.038838312,
0.032854702,-0.037745714,0.05818273,-0.03145882,0.045456,
0.018488394,-0.09648475,-0.031220127,0.022468876,-0.030838791,
0.0,0.09707013,0.074069455,0.011402298,-0.0204177,
-0.08452101,-0.048698436,0.051437043,-0.020135824,-0.12153356,
-0.05894918,-0.01545822,0.04255102,0.022658342,0.05428998,
0.057969343,0.011931751,-0.07183308,-0.04820089,-0.033546444,
-0.019146454,0.05517414,0.07818137,0.07992096,0.023306541,
-0.036367454,-0.053348836,0.03651601,0.035039097,-0.030844035,
0.0140200285,0.0,0.0,-0.049875125,0.0,
0.012060312,-0.037571967,-0.01213246,0.06626878,0.010465561,
0.0,0.0,0.0,0.036540736,0.0,
-0.09584188,0.054856814,-0.022400683,0.0,0.0,
0.035681423,0.016384719,-0.0135926185,0.0,0.012871923,
0.044281077,0.049493305,0.06618492,-0.016494399,-0.05064568,
-0.03102021,0.0,0.03086998,-0.049608182,-0.062234823,
-0.04313866,0.029504267,0.023520458,-0.03859901,-0.029047031,
-0.021023924,0.0,-0.06792002,-0.026770864,-0.043714594,
0.025486877,-0.086322345,-0.01337395,0.0,0.0,
-0.060590938,0.02918928,0.05356268,-0.027786456,-0.01599013,
0.0,0.022380922,0.022635043,0.077158764,0.021381956,
0.0,0.019268608,0.024843149,0.0,0.016071063,
-0.100407325,0.014749546,-0.01950956,0.010987271,0.0115923425,
0.0,0.0,-0.029544316,-0.0419593,0.058143497,
0.016055105,0.0,0.0,0.05150837,0.021791842,
0.0,0.0,-0.030733734,-0.013083514,0.049355075,
-0.030630568,0.044380676,-0.0952774,0.03522132,-0.028059756,
0.030138697,0.048018474,-0.042569198,0.0,-0.02896138,
0.0,-0.03282478,0.011585101,-0.09871835,0.08651897,
0.04146865,-0.09248276,0.0,0.0,0.07377896,
0.095816724,0.0,0.01587312,-0.026918195,-0.030658511,
0.03283478,0.0,-0.05196017,-0.024599545,-0.05505161,
0.0,0.033546608,-0.12193165,0.041239053,0.0,
0.018756276,-0.022740614,0.0,0.03935721,0.01275104,
-0.05811447,-0.06961052,0.024081107,-0.06100808,-0.028273294,
-0.013427282,0.0,-0.06624184,0.07932802,0.091917746,
0.011943794,-0.048900746,-0.08424993,-0.013257499,0.0140556265,
0.0,0.0,0.0,0.067460716,-0.031864688,
0.041547906,0.01658389,0.05681057,-0.030648073,0.0,
0.050651427,0.04437319,0.0,-0.0599722,0.06422308,
-0.0865471,-0.031993046,-0.06663459,0.0,0.035675637,
-0.024352277,0.064748555,-0.07132274,0.03496015,0.017874476,
-0.05085194,0.014309165,0.0,-0.036443874,0.0,
-0.056667466,0.024817308,-0.06640246,0.030492913,-0.031355515,
-0.043145213,-0.03184412,-0.019797998,0.05911,0.06449118,
-0.02039165,0.047994684,-0.06460924,0.0,-0.05821717,
-0.058165863,0.14406863,-0.030268576,-0.05001356,-0.069785185,
0.0,-0.05255835,-0.058731157,-0.15287307,-0.028213838,
0.03357426,-0.05211407,0.0760646,-0.038364403,-0.03996721,
0.11157527,-0.0647072,0.0,-0.0344692,-0.015294791,
0.03424056,-0.040554523,0.014583458,-0.05622305,0.019345485,
0.015950425,0.0,0.031144226,-0.0662405,0.017632179,
0.0,-0.05180053,0.099899106,0.018575015,-0.022378724,
0.0,-0.03517921,0.023664601,-0.035414167,0.0277303,
-0.057848662,0.0,-0.035472915,0.034750585,-0.051947758,
0.023480948,0.0,0.0786722,-0.028906344,0.025910683,
-0.047480542,0.0773083,0.0,-0.012620665,0.0,
0.0,-0.055161655,0.09196098,0.08245022,-0.04570763,
-0.076115675,-0.029182615,-0.05869135,0.017192226,-0.016277298,
0.013076676,-0.085779496,0.0,-0.0899168,0.06735044,
0.03698338,0.0,0.0,0.050022464,-0.05488235,
-0.011142577,0.030740533,-0.05679006,0.05572591,0.0,
-0.036479417,0.03802952,0.04890042,0.0,0.0,
0.04014972,0.08032129,-0.049939405,0.045157377,0.06396931,
0.046512816,0.09893009,0.0,0.027595948,0.015704105,
0.024375554,0.06588651,0.012982483,0.0,0.054587957,
0.058664862,0.061401367,-0.059288263,-0.024056435,0.0,
-0.06314169,0.014265312,0.0,0.0145144155,0.019129803,
0.018869914,0.027908396,0.0,-0.09832645,-0.057158936,
-0.03547519,-0.029933734,0.0,-0.024545718,0.023945885,
-0.02303861,0.043659266,0.066873595,-0.06604161,0.024714962,
-0.013764224,0.040862225,0.08410366,0.012719825,-0.011837569,
0.0,0.0,0.03475549,-0.038804367,-0.025512993,
0.011197417,0.0377881,0.0,0.0,-0.078638725,
-0.03263603,0.0,0.081652105,-0.068834715,-0.08133983,
0.0,-0.020731406,-0.021977287,-0.03249554,0.051933754,
0.0,-0.05095956,0.015732514,-0.05515775,0.023272047,
-0.04419372,-0.029030783,0.017491935,-0.047189284,0.0,
-0.056881245,0.12245327,0.035731286,0.08995205,-0.03249515,
0.054533623,-0.013285251,-0.021463534,0.0331302,-0.04335251,
-0.055008866,0.104669884,0.0,-0.01980737,0.06819879,
-0.04594313,-0.044515856,-0.025092391,0.013073019,-0.011416491,
0.028705364,0.077832825,0.0523447,0.0,-0.031017583,
0.0,-0.033969898,0.016886681,0.026202174,-0.05108359,
0.0,0.0,0.037089054,0.0,-0.035911288,
0.039975625,-0.044182654,0.0,0.016254151,-0.100641266,
0.08019104,-0.02619001,0.11351258,0.09928541,-0.058118537,
0.0,-0.122223035,-0.06519856,-0.0713755,0.0,
0.030349586,0.015060352,0.0,-0.0224035,0.0,
-0.035534695,0.0,-0.100577176,0.013321112,0.03189632,
-0.0109816305,-0.07001946,0.0,0.0685703,0.041588146,
0.07890894,-0.07633076,0.035493642,-0.012506251,0.04321012,
0.0,-0.0814335,0.015872484,-0.02972195,0.042758256,
-0.05406439,0.039839704,-0.03977288,0.0,0.060701765,
0.026758008,0.026568072,0.0,0.07443442,0.0,
0.020599406,0.013744497,0.07723911,-0.020278355,-0.040543433,
0.13055168,0.067887,0.045230716,0.0,0.0,
-0.024169084,0.03236796,0.0,0.01163442,0.011373725,
0.0,0.010639519,0.0,0.0,-0.060998492,
0.024586163,0.0145447245,0.06018285,-0.025780616,0.063366346,
-0.064775914,0.08772641,-0.048586223,0.023229498,-0.043631893,
-0.04175854,0.018428028,0.015302562,-0.13022602,0.018651169,
0.021243379,-0.05575533,0.024022842,0.010391414,-0.038211666,
0.0,0.0,-0.041063465,-0.04510452,0.0,
-0.018281098,0.014329609,-0.047877055,0.01916111,0.034529645,
0.0,0.0,0.030418893,-0.10282924,0.03856196,
0.06611029,-0.041684538,0.0,-0.075445674,0.0,
0.011244669,0.0,0.028361391,-0.14949025,0.03175033,
-0.01355046,-0.034628272,0.018711086,0.0,0.0,
-0.0627441,-0.058256637,0.012417708,0.019631868,0.0,
-0.025327712,0.0,-0.08175395,0.04883661,0.026117276,
0.0,-0.014613362,0.0,0.07303706,0.0,
0.029695373,0.065433666,0.0,0.010585363,-0.022871397,
0.016878897,-0.046449386,-0.023183437,0.0,-0.022867586,
-0.063246794,-0.010098005,0.11550604,-0.011433154,-0.0144261,
-0.052539296,0.046186846,0.052905194,0.028619368,0.062403303,
0.0,-0.039477065,-0.017661953,0.028276106,0.049085356,
0.0,0.081305675,-0.03138695,0.044147883,0.0,
0.0,0.030793928,-0.074538074,0.0,0.0,
-0.098282605,-0.023008063,0.06551758,0.07114277,-0.055321597,
-0.020575143,-0.040583886,0.060004555,0.0,0.022201685,
-0.07206532,0.07456413,0.023185693,0.04559876,-0.076849036,
0.05979482,0.0,0.07479291,0.013713991,0.05327839,
0.06532622,-0.059871912,-0.027535558,-0.07898045,0.025078973,
-0.060992476,0.05954698,0.02716404,0.0,0.064349234,
0.045687765,-0.016273156,0.010538191,0.058868047,0.0,
-0.06626587,0.050975908,-0.015275658,0.0,-0.0131898755,
0.11413097,-0.015263618,0.07505508,-0.07034191,0.030402571,
-0.027534192,-0.034412045,0.0,-0.038383864,0.038623985,
-0.07127267,-0.035047814,-0.055432834,0.027933037,0.0,
-0.036672585,-0.033487253,0.02448046,-0.014945543,0.0,
-0.044729926,-0.05789619,-0.0945681,-0.019103678,-0.019563131,
-0.068084314,-0.010017654,0.021613512,0.0,-0.09426131,
0.026251871,0.048831023,0.015728451,0.0,0.0,
0.0,0.067799866,0.054560453,-0.036159046,0.0,
-0.12023107,0.040375937,-0.094282314,-0.09880114,0.018418673,
0.049975578,-0.068756424,-0.017858384,0.0,0.045336187,
-0.05802362,-0.015609842,0.0,-0.07338121,0.0,
-0.028498039,-0.023149729,-0.030561505,-0.01719324,0.062869,
-0.05932581,0.03932503,0.0,-0.05902312,-0.06701359,
0.064804964,-0.050485704,0.025187379,-0.089147225,-0.043292664,
-0.012636584,-0.122652,0.011483607,0.06028442,-0.04098522,
0.053739976,-0.031120993,0.0840192,0.0992459,0.0,
0.0,-0.088617615,-0.04604211,0.0,0.029662618,
0.02806955,0.029160362,-0.11091293,-0.034737866,-0.04450565,
0.0,-0.025488084,0.029955097,-0.051492486,0.0,
0.0,-0.0536896,0.020842373,-0.03002804,0.0,
-0.02270496,0.035584867,-0.024890674,-0.0411935,0.058168225,
-0.0137066515,0.0,-0.027076434,0.028015343,0.0,
0.039545055,0.03958985,-0.043231055,0.0,0.031264536,
-0.029336056,0.0,0.0,-0.09390958,-0.11117863,
0.076753184,-0.020940084,-0.033639766,-0.015189039,-0.039687883,
-0.03882457,0.05122733,0.031151889,0.0,-0.04724314,
0.06571904,0.10321767,-0.018652031,0.042700574,0.09471934,
-0.07787951,-0.020749312,-0.043937016,0.019438522,-0.057871055,
-0.08814624,-0.016735798,-0.015320746,-0.024406957,0.03690194,
0.0,-0.06877069,0.06304489,-0.07453597,-0.021528779,
-0.043061014,-0.016037636,0.05947893,-0.08437174,-0.05455669,
0.0,-0.015914697,0.04335874,-0.041054543,-0.022700919,
-0.019786973,-0.058376294,-0.038715743,-0.108056925,0.09149472,
0.100648805,0.036125485,-0.057136457,-0.026740562,0.0,
0.088344105,-0.019858865,-0.012707162,-0.09832609,0.0,
-0.017716296,-0.029279036,-0.066908896,0.04302862,0.0,
0.010351189,0.0,-0.03360163,-0.01335288,-0.019304778,
0.045571063,-0.061133675,-0.067595,0.0,0.0,
-0.017662019,0.046304107,0.07155599,-0.07865147,0.02162365,
0.014739535,-0.013727345,-0.041844796,-0.032021973,0.02258647,
-0.011981478,0.053459626,0.020019326,0.0,0.05280933,
